average value,vertical variance,horizonal variance,ratio as 2,target
238.0697674,1036820.595,181475.9275,0.465,1
238.0697674,1036820.595,181475.9275,0.465,1
238.0697674,1036820.595,181475.9275,0.465,1
238.0697674,1036820.595,181475.9275,0.465,1
238.0697674,1036820.595,181475.9275,0.465,1
238.0697674,1036820.595,181475.9275,0.465,1
238.0697674,1036820.595,181475.9275,0.465,1
238.0697674,1036820.595,181475.9275,0.465,1
238.0697674,1036820.595,181475.9275,0.465,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
230.7826087,1083374.446,188315.26,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
233.326087,1125003.471,190921.6275,0.457,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
235.4444444,1092731.058,189851.6875,0.444,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
237.9545455,1085914.694,193512.75,0.432,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
244.6428571,1076650.992,191727.0875,0.476,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
234.4782609,1143931.339,199086.31,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.3695652,1131035.355,197261.2875,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
233.1956522,1127544.876,198423.6275,0.457,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
230.3404255,1153612.694,197692.01,0.447,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
242.4883721,1171694.81,201900.1275,0.488,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
234.5957447,1146722.413,203334.11,0.426,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
246.0857143,1114960.545,155531.9275,0.486,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
338.7619048,961134.7438,173449.51,0.524,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
314.78125,1214512.198,229643.0275,0.406,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
328.5,1253613.719,203958.5875,0.4,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
322.4545455,1386435.322,204329.4475,0.364,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
305.1944444,1438791.058,224925.6275,0.389,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
314.1714286,1475413.868,236541.36,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
315.4,1474050.612,237939.6475,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
317.7142857,1499216.81,242738.1,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
316.7142857,1486637.289,241955.5875,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
318.7428571,1491272.694,240823.26,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
312.1428571,1385608.149,232351.8875,0.4,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
330.6363636,1415025.537,233811.4475,0.424,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
335.4545455,1449337.322,242379.65,0.394,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
340.65625,1445074.909,249301.3475,0.406,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
335.6666667,1495982.909,242387.9275,0.424,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
334.030303,1491401.719,235527.0275,0.455,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
322.7142857,1507588.331,246076.2875,0.4,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
333,1513522.198,247124.69,0.412,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
339.3333333,1524456.545,239270.29,0.455,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
334.2058824,1538481.636,250159.1275,0.412,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
340.5151515,1543492.066,257201.2275,0.424,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
328.8,1565681.785,248408.04,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329.3428571,1577660.264,250561.3275,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
329,1569056.876,253057.2875,0.4,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
334.2941176,1570664.744,259769.71,0.412,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
328.4285714,1625871.273,253573.7875,0.4,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
317.7837838,1624292.446,245446.89,0.378,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
335.7352941,1611984.38,249742.1875,0.412,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
343.3030303,1624754.264,253128.3475,0.424,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
329.6571429,1617958.992,251581.39,0.4,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
319.8611111,1545444.149,236569.1875,0.361,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
343.1333333,682194.8099,104053.8275,0.533,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
311.8461538,1198718.083,163623.54,0.462,1
306.8965517,1351351.174,166919.4,0.448,1
